x,y,z,density,r,g,b
-1.3978494,1.1085044,0.6783968,80.690834,0.5942383,0.4706421,0.25183105
-1.370479,1.1788857,0.740958,64.332344,0.52925617,0.3462321,0.1771342
-1.2649071,1.42131,0.8074291,59.964336,0.587321,0.3018392,0.1729126
-1.260997,1.42131,0.8074291,97.71268,0.64900714,0.37131754,0.18637085
-1.2414467,1.42131,0.8074291,64.332344,0.63533527,0.4471639,0.22935994
-1.2375367,1.2375367,0.6392962,50.00432,0.5629476,0.2741089,0.18504842
-1.2375367,1.2649071,0.7292278,100.029854,0.49458823,0.27793375,0.134552
-1.2375367,1.315738,0.9521017,77.29709,0.49072266,0.30448404,0.13392131
-1.2375367,1.42131,0.8074291,188.34612,0.6477458,0.36173502,0.2498881
-1.2336266,1.315738,0.9521017,69.55985,0.57417804,0.39876303,0.16438802
-1.2336266,1.42131,0.8074291,101.208984,0.61499023,0.37638345,0.22765096
-1.2140763,1.315738,0.6236559,106.48123,0.5157878,0.37268066,0.21517944
-1.2101662,1.315738,0.6236559,107.736404,0.55790204,0.3941854,0.23701985
-1.1906159,1.315738,0.6236559,51.49096,0.52681476,0.35339355,0.21600342
-1.1671555,1.2649071,0.6119257,85.560074,0.37768555,0.3847046,0.31178793
-1.1632454,1.2649071,0.6119257,91.4347,0.27193198,0.2985026,0.32566324
-1.1593354,1.0811338,0.90127075,53.962063,0.2523397,0.12615967,0.11477661
-1.0342131,1.487781,0.7174976,61.147026,0.49495444,0.40712485,0.22913615
-1.4995112,1.2375367,1.2375367,87.2476,0.50508624,0.2931722,0.12082418
-1.4486804,1.2375367,1.2375367,58.575264,0.3113607,0.17658997,0.17730713
-1.4447703,1.1593354,1.487781,68.21444,0.488444,0.28100586,0.18283081
-1.3822092,1.0185728,1.1202346,53.6468,0.6673584,0.40663657,0.33416748
-1.3782991,1.1867058,1.1202346,115.58429,0.3890381,0.22694905,0.15228271
-1.374389,1.1867058,1.1202346,106.89799,0.4983317,0.28086343,0.16690572
-1.3548387,1.0811338,1.1319648,62.842087,0.5486247,0.3459066,0.14186096
-1.3235581,1.1202346,1.3274682,66.634254,0.4448649,0.34409586,0.19071452
-1.1476051,1.1241447,1.2766373,63.088043,0.45180258,0.2836914,0.16140747
-1.143695,1.1202346,1.2766373,64.83691,0.24464925,0.14790852,0.13117981
-1.1202346,1.1476051,1.2258065,53.22932,0.3560791,0.21600342,0.13164265
-1.4604106,1.4721408,1.8005865,62.842087,0.4506836,0.3064982,0.20088704
-1.4525905,1.3939394,1.5620723,52.91834,0.50773114,0.32680258,0.158549
-1.3665689,1.1593354,1.941349,117.863976,0.2927653,0.21575928,0.18159993
-1.2258065,1.1202346,1.5112414,111.59138,0.33037314,0.19225566,0.06930033
-1.2218964,1.1202346,1.5112414,58.3469,0.18307495,0.11601766,0.07310995
-1.2179863,1.1202346,1.5112414,108.158066,0.19683838,0.14454143,0.09436544
-1.1710656,1.1280547,1.7849462,54.81184,0.5000407,0.5055339,0.45776367
-1.1710656,1.1319648,1.7849462,88.27605,0.30187988,0.31252035,0.24664307
-1.4486804,1.941349,-1.5386119,81.3237,0.40478516,0.26586914,0.1762085
-1.3939394,1.7458456,-1.773216,71.20941,0.3508911,0.23502605,0.18874104
-1.3822092,1.9921799,-1.9022483,50.200027,0.35099283,0.15765889,0.08516947
-1.3665689,1.9530792,-1.5503421,50.593754,0.24776204,0.187795,0.1614685
-1.3274682,1.601173,-1.5229716,73.18341,0.5425212,0.26350912,0.1440684
-1.2649071,1.6676441,-1.8983382,64.332344,0.45918784,0.2589315,0.19112141
-1.260997,1.6676441,-1.9022483,72.04881,0.42081705,0.21476237,0.1372884
-1.1045943,1.7184751,-1.8631476,57.667137,0.3612671,0.25790405,0.16348267
-1.1006843,1.7184751,-1.8631476,106.48123,0.29008994,0.16980998,0.09816488
-1.0967742,1.7184751,-1.8592376,102.00277,0.5961914,0.41288248,0.17581685
-1.0967742,1.7223852,-1.8631476,158.60332,0.51123047,0.29318237,0.101125084
-1.0928642,1.6129032,-1.7458456,54.279175,0.7844238,0.545695,0.17518108
-1.0928642,1.7223852,-1.8631476,139.96693,0.4719645,0.261439,0.0867869
-1.088954,1.7184751,-1.8631476,54.279175,0.58772784,0.259257,0.1140035
-1.030303,1.9139785,-1.7458456,54.067562,0.49928793,0.32535806,0.14215088
-1.42522,1.5347018,-1.315738,50.39651,0.51175946,0.36116537,0.21785481
-1.3782991,1.6285435,-1.483871,82.60437,0.5493164,0.33494058,0.114504494
-1.374389,1.6285435,-1.483871,55.675,0.56429034,0.3633016,0.14920552
-1.3509287,1.6168133,-1.3939394,53.437653,0.5633138,0.46606445,0.20525105
-1.2883675,1.6950147,-1.1867058,95.82273,0.42000327,0.29465738,0.17604573
-1.194526,1.6911047,-1.1867058,50.298172,0.53340656,0.37845865,0.29075113
-1.1632454,1.824047,-1.3040078,65.34543,0.45316568,0.28631592,0.1993103
-1.1632454,1.824047,-1.3000977,107.736404,0.4671224,0.35076904,0.225118
-1.1593354,1.7184751,-1.1202346,93.603004,0.22932942,0.17355347,0.19124348
-1.1593354,1.824047,-1.3000977,70.65526,0.5194499,0.4197998,0.30379233
-1.1554252,1.824047,-1.3040078,56.111668,0.67667645,0.5944417,0.40881348
-1.1319648,1.824047,-1.3000977,61.86781,0.48899332,0.39196777,0.29083252
-1.0342131,1.5777125,-1.2375367,51.89481,0.4223226,0.2554016,0.16225179
-1.0263929,1.5777125,-1.2375367,82.927666,0.41312662,0.25124106,0.12584431
-1.4525905,1.824047,-0.9638319,72.61389,0.5710042,0.331604,0.12841797
-1.3431085,1.8123167,-0.7800586,91.078224,0.61116534,0.19342041,0.1260732
-1.2766373,1.5777125,-0.66275656,54.81184,0.5167033,0.46348062,0.42297363
-1.1906159,1.5503421,-0.84652984,79.130135,0.44559732,0.2868042,0.15463257
-1.1827958,1.5503421,-0.84652984,81.00665,0.58199054,0.4500122,0.24412028
-1.1358749,1.5503421,-0.99120235,50.102077,0.39131674,0.2776896,0.20351155
-1.0146627,1.9569893,-0.9403715,91.078224,0.5956624,0.48085532,0.24829102
-1.0107527,1.9569893,-0.9403715,112.02814,0.6522624,0.5251872,0.2631022
-1.4995112,1.7810361,-0.455523,238.0918,0.4562378,0.32642618,0.17470296
-1.4995112,1.7849462,-0.455523,81.00665,0.15638225,0.098739624,0.09880575
-1.4995112,1.9178885,-0.07624638,65.34543,0.4877523,0.41585287,0.19343567
-1.4956012,1.7849462,-0.455523,202.85674,0.43892416,0.2502238,0.13067627
-1.483871,1.5777125,-0.14271748,89.66619,0.43737793,0.27256265,0.1787618
-1.4486804,1.5777125,-0.14662755,53.751682,0.39326987,0.31730142,0.2535604
-1.42522,1.8787879,-0.3655914,62.597084,0.524821,0.24338786,0.1542867
-1.42522,1.8787879,-0.36168134,54.385292,0.60184735,0.2466634,0.14637248
-1.42131,1.8787879,-0.36168134,66.1157,0.63151044,0.5244548,0.2639974
-1.3822092,1.5738025,-0.455523,87.931885,0.4555664,0.29378256,0.13945007
-1.3822092,1.5777125,-0.45943308,52.404076,0.46510825,0.26750693,0.13346355
-1.3665689,1.9178885,-0.080156446,157.36906,0.68322754,0.52079266,0.19033813
-1.319648,1.9257087,-0.080156446,50.102077,0.5032552,0.32082114,0.22221883
-1.3000977,1.9217986,-0.07624638,82.282326,0.5696208,0.4018148,0.24213664
-1.3000977,1.9257087,-0.080156446,53.22932,0.45666504,0.3334961,0.2003072
-1.3000977,1.9257087,-0.07624638,65.090675,0.46704102,0.312205,0.16451009
-1.2961876,1.9257087,-0.07624638,129.9549,0.5032552,0.36720785,0.1771342
-1.2961876,1.9296187,-0.07624638,71.48811,0.5331828,0.41512045,0.21506755
-1.2922776,1.9257087,-0.080156446,59.73056,0.4937744,0.37302652,0.23038737
-1.2922776,1.9296187,-0.07624638,50.593754,0.42191568,0.37346396,0.29870605
-1.198436,1.6285435,-0.052785873,52.815086,0.7661133,0.54085284,0.22577922
-1.1554252,1.8905181,-0.1974585,57.218372,0.54797363,0.3938395,0.22906494
-1.1476051,1.7458456,-0.33822095,99.25143,0.725179,0.63757324,0.31176758
-1.4760509,1.6285435,0.2209189,51.29022,0.5469971,0.36572266,0.17279053
-1.4721408,1.6285435,0.2209189,110.2913,0.53464764,0.35586548,0.14102173
-1.4447703,1.6363636,0.33822095,59.26573,0.36657715,0.2662557,0.19207764
-1.4408603,1.6363636,0.33822095,54.385292,0.55497235,0.33872476,0.16500854
-1.42131,1.7575758,0.23264909,50.00432,0.3424479,0.28308105,0.20488484
-1.4017595,1.6520039,0.33822095,94.70637,0.55131024,0.34810385,0.17973836
-1.3978494,1.6480938,0.33822095,50.69267,0.60388184,0.34281412,0.15838623
-1.3822092,1.6950147,0.33822095,54.81184,0.3739624,0.23527019,0.14350383
-1.3782991,1.6950147,0.33822095,276.1913,0.4671224,0.2820231,0.14442952
-1.374389,1.6950147,0.33822095,146.6841,0.46110025,0.28019205,0.14535014
-1.370479,1.6950147,0.33822095,61.86781,0.4386393,0.28023276,0.15356445
-1.315738,1.9178885,0.10361683,56.551754,0.55204266,0.42671713,0.29899088
-1.315738,1.9687195,0.33822095,75.5065,0.47416177,0.2778727,0.18937175
-1.315738,1.9687195,0.34213102,52.404076,0.40885416,0.29532877,0.20893352
-1.2218964,1.7888563,0.19354844,70.65526,0.7605794,0.6258545,0.27947998
-1.2140763,1.7849462,0.19354844,82.60437,0.44254556,0.21103923,0.11859131
-1.2140763,1.7849462,0.1974585,60.908638,0.46573892,0.21095784,0.12572224
-1.1085044,1.7575758,0.11534703,55.457947,0.53582764,0.4701945,0.27988687
-1.0342131,1.6520039,0.15835774,99.25143,0.6167806,0.49084473,0.2665812
-1.0185728,1.5894428,0.15835774,81.64199,0.48571777,0.35473633,0.20788574
-1.0107527,1.5894428,0.15444767,50.495037,0.50516766,0.35622153,0.19896443
-1.0068426,1.5894428,0.15444767,71.767914,0.5913493,0.4215088,0.20185344
-1.0068426,1.5894428,0.15835774,83.57807,0.46899414,0.28308105,0.14398193
-1.0068426,1.5933529,0.15444767,60.671173,0.6311035,0.5155029,0.22780354
-1.0068426,1.5933529,0.15835774,140.51476,0.5492554,0.42295328,0.21379597
-1.0029325,1.5894428,0.15835774,76.396545,0.46858725,0.32543945,0.17713928
-1.0029325,1.5933529,0.15835774,92.87458,0.62491864,0.5125122,0.24707031
-1.42131,1.5894428,0.5728251,86.568634,0.5416667,0.35876465,0.19292195
-1.4056696,1.7341154,0.6236559,144.40997,0.6229248,0.51194257,0.25655112
-1.4017595,1.7341154,0.6236559,120.18864,0.6307373,0.48630777,0.23543294
-1.3978494,1.5894428,0.5728251,88.9684,0.52156574,0.30932617,0.14932251
-1.3939394,1.5855328,0.5728251,67.68359,0.5539958,0.33044434,0.15840149
-1.3939394,1.5894428,0.5728251,86.568634,0.47347006,0.24545288,0.13693237
-1.3822092,1.5620723,0.7018573,111.59138,0.46394858,0.3441569,0.194753
-1.370479,1.5620723,0.7018573,68.74945,0.51257324,0.36254883,0.19951375
-1.3548387,1.9921799,0.5376344,60.671173,0.5119222,0.43196616,0.27400717
-1.3431085,1.6793745,0.7018573,83.9052,0.4836019,0.33363852,0.15623474
-1.315738,1.941349,0.8191594,67.68359,0.6725667,0.45882162,0.2264506
-1.2883675,1.7067449,0.5337243,65.60118,0.50545245,0.36889648,0.22064209
-1.2140763,1.9804497,0.95992184,100.421364,0.4019165,0.37565103,0.30777994
-1.198436,1.9139785,0.84652984,53.22932,0.35715738,0.22428386,0.162618
-1.1593354,1.8475074,0.85826004,77.90333,0.43701172,0.3207601,0.17145793
-1.1593354,1.8514174,0.85826004,61.86781,0.4090983,0.20974731,0.13016765
-1.1202346,1.6168133,0.7018573,56.33128,0.2877604,0.18545532,0.1483612
-1.1045943,1.6168133,0.6001955,108.58139,0.43359375,0.39833578,0.32824707
-1.0928642,1.9687195,0.6236559,65.85794,0.5677083,0.37565103,0.23390706
-1.0850439,1.5503421,0.50635386,55.675,0.4506429,0.25193277,0.15820312
-1.0811338,1.5503421,0.50635386,57.667137,0.44767252,0.21413167,0.13413493
-1.0811338,1.5503421,0.5102639,69.018524,0.46000162,0.28786215,0.22381592
-1.0537634,1.8514174,0.85435,75.802025,0.3642985,0.30667114,0.20778401
-1.0146627,1.8123167,0.9403715,78.82163,0.5065511,0.35254923,0.1824646
-1.0107527,1.8123167,0.9403715,69.28866,0.4962565,0.32277426,0.17529297
-1.4721408,1.655914,1.030303,92.151825,0.5899658,0.37408447,0.16847737
-1.3431085,1.6950147,1.1202346,82.60437,0.58028156,0.34918213,0.19270325
-1.2375367,1.601173,1.198436,63.831703,0.6732585,0.44647217,0.17438762
-1.2023461,1.8905181,1.4447703,55.457947,0.39597574,0.35931396,0.2816569
-1.198436,1.8905181,1.4447703,57.89284,0.488444,0.4365438,0.33447266
-1.1085044,1.5503421,1.1867058,74.046074,0.48327637,0.38907877,0.28853354
-1.0420332,1.5307918,1.3548387,112.02814,0.4142456,0.3866577,0.28660074
-1.42131,1.6676441,1.6676441,96.19778,0.53462726,0.3759257,0.14964294
-1.374389,1.7849462,1.8787879,58.804523,0.36621094,0.38596597,0.30924478
-1.370479,1.7849462,1.8787879,66.634254,0.19373576,0.20808919,0.22108968
-1.3548387,1.5620723,1.7458456,73.46984,0.51796466,0.31429037,0.17859904
-1.3548387,1.6129032,1.8475074,56.551754,0.5492757,0.41070557,0.23635864
-1.3509287,1.5659823,1.7458456,54.067562,0.4809977,0.315389,0.1501414
-1.2766373,1.6129032,1.8514174,70.93179,0.6951497,0.3834839,0.17341614
-1.2727273,1.6168133,1.8514174,62.10995,0.40942383,0.25164285,0.15886433
-1.2688172,1.6168133,1.8514174,95.07704,0.53552246,0.32330322,0.15129597
-1.2649071,1.5894428,1.773216,66.89505,0.34285483,0.27085367,0.21313477
-1.198436,1.5894428,1.8123167,56.995296,0.4930013,0.35904947,0.24560547
-1.1906159,1.5933529,1.8123167,73.18341,0.6871338,0.5399577,0.3630371
-1.1906159,1.6676441,1.5112414,63.33496,0.5086263,0.3905436,0.26934814
-1.143695,1.6676441,1.655914,84.23359,0.46695963,0.3368937,0.24424236
-1.0928642,1.5542521,1.6050831,69.28866,0.70613605,0.6134033,0.2886556
-0.9403715,-1.3939394,-1.9804497,84.23359,0.3535563,0.32460532,0.34287515
-0.93646145,-1.3939394,-1.9804497,254.43936,0.38242593,0.324056,0.2948812
-0.93646145,-1.3900293,-1.9804497,67.15687,0.48181152,0.43896484,0.39742026
-0.9286412,-1.3939394,-1.9804497,87.58907,0.33599854,0.28822836,0.24709065
-0.92473114,-1.3978494,-1.9804497,92.87458,0.4754232,0.4248047,0.37219238
-0.9208211,-1.3978494,-1.9804497,54.81184,0.60148114,0.57368976,0.5119629
-0.9286412,0.82306945,-1.773216,76.09871,0.57666016,0.513387,0.34287515
-0.81133914,0.7956989,-1.7849462,59.964336,0.4272054,0.43697104,0.47892252
-0.79960895,0.69012713,-1.7966764,74.046074,0.38555908,0.33925375,0.2879435
-0.7956989,0.69012713,-1.7966764,77.90333,0.41609702,0.31059775,0.23920695
-0.78787875,0.84652984,-1.5777125,56.111668,0.69315594,0.60595703,0.318868
-0.7487781,0.82306945,-1.655914,67.419716,0.46073404,0.40645346,0.3030599
-0.65102637,0.99120235,-1.7067449,77.59962,0.4580485,0.29034424,0.18119304
-0.5454545,0.8074291,-1.773216,247.5763,0.513387,0.35577393,0.16632588
-0.54154444,0.8074291,-1.773216,192.0609,0.56103516,0.41400146,0.20500691
-0.5376344,0.7487781,-1.8905181,73.75739,0.48109946,0.45229086,0.29943848
-0.514174,0.75659823,-1.6168133,50.102077,0.5297038,0.47979736,0.36201987
-0.65102637,0.8973607,-1.3313782,52.506527,0.7013753,0.477417,0.37406412
-0.9638319,0.99120235,-0.052785873,58.119427,0.16701253,0.1495158,0.18958537
-0.7956989,0.99120235,-0.26001954,52.097916,0.6397502,0.5035197,0.2690023
-0.7839687,0.94819164,-0.41642225,58.575264,0.72648114,0.49214682,0.18180339
-0.7839687,0.9521017,-0.4203323,156.75554,0.58532715,0.38875327,0.10009257
-0.7018573,0.69012713,-0.24046922,54.067562,0.9304199,0.8721517,0.36161295
-0.7018573,0.69012713,-0.23655915,56.551754,0.90494794,0.82177734,0.33410645
-0.69794726,0.69012713,-0.24046922,51.69249,0.9112956,0.86743164,0.37080893
-0.69794726,0.6940372,-0.24046922,71.20941,0.9394531,0.87768555,0.3475952
-0.6940372,0.69012713,-0.24046922,51.49096,0.96850586,0.9336751,0.47054037
-0.6940372,0.6940372,-0.24046922,74.62682,0.9877116,0.9567871,0.42390952
-0.69012713,0.6940372,-0.23655915,56.773094,0.91813153,0.8543294,0.3299357
-0.69012713,0.7057674,-0.23264909,96.57429,0.9765625,0.7652181,0.19521077
-0.68621707,0.69794726,-0.22873902,60.434643,0.93847656,0.66276044,0.11756388
-0.68621707,0.7018573,-0.23264909,85.560074,0.9558919,0.67122394,0.11716715
-0.6823069,0.69794726,-0.23264909,75.802025,0.9235026,0.5645752,0.05489095
-0.6783968,0.69012713,-0.1622678,50.102077,0.7378743,0.4716797,0.101989746
-0.67448676,0.68621707,-0.1974585,61.62661,0.8682454,0.5638835,0.12936401
-0.67448676,0.68621707,-0.18963838,53.437653,0.93636066,0.70003253,0.21919759
-0.67448676,0.69012713,-0.1974585,68.48142,0.9168294,0.6241862,0.13383992
-0.67448676,0.6940372,-0.21309876,176.9348,0.951416,0.73413086,0.18033855
-0.67448676,0.69794726,-0.2091887,65.85794,0.77091473,0.51013184,0.14837646
-0.6705767,0.69012713,-0.21309876,52.404076,0.99226886,0.7998047,0.21818034
-0.6705767,0.69012713,-0.18963838,59.034676,0.9136556,0.65266925,0.1837972
-0.6666666,0.6823069,-0.19354844,76.396545,0.9151204,0.7683919,0.30641684
-0.6666666,0.68621707,-0.19354844,123.52039,0.91186523,0.65388995,0.18064372
-0.66275656,0.69012713,-0.1974585,68.74945,0.9085286,0.59611005,0.12924194
-0.5728251,0.7839687,-0.34604108,67.68359,0.90437824,0.8135579,0.2454834
-0.56500494,0.85826004,-0.005865097,84.89423,0.51835126,0.13990276,0.07589213
-0.5376344,0.7956989,-0.34604108,102.802795,1.0,0.9834798,0.9204915
-0.5337243,0.7917888,-0.3538612,77.59962,1.0,0.9930827,0.93440753
-0.97947216,0.69012713,0.087976575,104.0146,0.5383708,0.50217694,0.47857666
-0.8973607,0.8074291,0.09188664,56.551754,0.5202637,0.40022787,0.2850647
-0.69012713,0.69794726,0.009775162,50.200027,0.94466144,0.7529297,0.18300374
-0.8856305,0.93646145,1.0694036,58.3469,0.40958658,0.32763672,0.2709554
-0.92473114,0.83479965,1.5268817,56.551754,0.21993001,0.21613567,0.24105835
-0.8308896,0.9521017,1.5112414,84.23359,0.56400555,0.4668579,0.3474935
-0.8269795,0.9521017,1.5112414,64.58414,0.5668132,0.4824829,0.39857993
-0.9990225,1.0928642,-1.9022483,53.0218,0.4519857,0.34513345,0.16998291
-0.9638319,1.0068426,-1.5503421,75.802025,0.28297934,0.22460938,0.15076701
-0.7800586,1.0420332,-1.7067449,72.330795,0.49320474,0.27480063,0.19202678
-0.77614856,1.0420332,-1.7067449,51.39049,0.46358237,0.29146323,0.20625813
-0.7487781,1.483871,-1.7341154,63.831703,0.6064046,0.45241293,0.23956299
-0.65102637,1.3822092,-1.7067449,101.208984,0.64750165,0.35386148,0.11254374
-0.6471163,1.3822092,-1.7067449,66.1157,0.77681476,0.39416504,0.13574219
-0.6471163,1.3861192,-1.7067449,87.58907,0.7149658,0.45572916,0.16271465
-0.60801566,1.3861192,-1.7067449,50.79177,0.8001302,0.63916016,0.24045818
-0.6041056,1.3861192,-1.7067449,75.802025,0.75561523,0.59639484,0.21395874
-0.6001955,1.3861192,-1.7067449,57.218372,0.7555745,0.60408527,0.22306316
-0.58455527,1.3822092,-1.7067449,57.89284,0.63932294,0.4372762,0.16037495
-0.58455527,1.3861192,-1.7067449,56.773094,0.6772054,0.4999288,0.19922893
-0.5806452,1.3822092,-1.7067449,138.33627,0.46822104,0.27804565,0.12422689
-0.57673514,1.3822092,-1.710655,227.18877,0.42714438,0.27483115,0.13054402
-0.57673514,1.3822092,-1.7067449,312.96576,0.46103922,0.3213857,0.13735454
-0.57673514,1.3861192,-1.7067449,210.93762,0.58931476,0.42080688,0.17963664
-0.5728251,1.3782991,-1.7067449,81.96153,0.60628253,0.44789633,0.20652771
-0.5728251,1.3822092,-1.710655,504.0403,0.40915933,0.2869059,0.133255
-0.568915,1.3782991,-1.7067449,88.621544,0.6833903,0.43865967,0.23224895
-0.568915,1.3822092,-1.7067449,150.75032,0.5284831,0.32639566,0.16318257
-0.56500494,1.3861192,-1.7067449,112.906784,0.6577759,0.53985596,0.21195476
-0.5259042,1.319648,-1.5659823,53.962063,0.4991455,0.4891561,0.4025472
-0.97947216,1.1867058,-1.3000977,50.200027,0.5088704,0.30529785,0.21194458
-0.9638319,1.3313782,-1.1358749,151.93268,0.3779297,0.21673584,0.12930298
-0.9638319,1.3313782,-1.1319648,232.5764,0.5180257,0.3043518,0.1612447
-0.9638319,1.3313782,-1.1280547,98.47904,0.5934245,0.4500122,0.20055644
-0.9403715,1.3548387,-1.3939394,139.42126,0.46305338,0.251119,0.12498983
-0.93646145,1.3509287,-1.3939394,95.82273,0.6680501,0.43815103,0.18079631
-0.93646145,1.3548387,-1.3900293,82.282326,0.6321208,0.4547526,0.21083577
-0.93255126,1.3548387,-1.3939394,80.0629,0.52486163,0.2923584,0.17603557
-0.8699902,1.3939394,-1.2766373,85.89495,0.5244548,0.41393027,0.23358154
-0.85826004,1.030303,-1.3822092,65.34543,0.58044434,0.46907553,0.31402588
-0.8191594,1.1867058,-1.3040078,122.08134,0.32165527,0.17910767,0.09201559
-0.6392962,1.1867058,-1.3040078,148.99405,0.4630127,0.26808676,0.16687012
-0.97165203,1.2766373,-0.8191594,58.804523,0.66536456,0.5602824,0.26541138
-0.9638319,1.2922776,-0.6783968,50.102077,0.568278,0.37390137,0.22612508
-0.9403715,1.4721408,-0.5728251,93.23808,0.5098877,0.25052896,0.11647034
-0.93646145,1.4721408,-0.5728251,106.89799,0.4330851,0.19252522,0.087900795
-0.93255126,1.4721408,-0.5728251,53.962063,0.28999838,0.17977905,0.11898804
-0.916911,1.4721408,-0.5728251,103.609085,0.4219564,0.24771118,0.16444905
-0.88954055,1.3040078,-0.8973607,53.22932,0.6446126,0.44144693,0.19736736
-0.82306945,1.2766373,-0.8269795,54.067562,0.5920003,0.55094403,0.40266928
-0.82306945,1.2766373,-0.82306945,51.69249,0.57792157,0.5962321,0.55411786
-0.8191594,1.2766373,-0.82306945,75.802025,0.63273114,0.63138837,0.5492757
-0.8191594,1.2766373,-0.8191594,66.89505,0.55863446,0.5649414,0.5402425
-0.7292278,1.3548387,-0.84652984,59.034676,0.49422202,0.37768555,0.19760132
-0.9638319,1.0576735,-0.3773216,90.72314,0.59802246,0.3630371,0.13987732
-0.95992184,1.3431085,-0.23655915,86.23113,0.42899576,0.3169149,0.16582744
-0.95992184,1.3431085,-0.23264909,138.8777,0.43937173,0.31547037,0.14862569
-0.9521017,1.0694036,-0.40469205,125.46555,0.7059326,0.5522461,0.22713216
-0.9286412,1.2649071,-0.2521994,52.60918,0.73909503,0.64693195,0.2609965
-0.8504399,1.3665689,-0.2991202,59.73056,0.5032959,0.30562338,0.16842651
